,type,filter_col,size,train_score,test_score,additional_col_0,additional_col_1,additional_col_2,additional_col_3,additional_col_4,additional_col_5,additional_col_6,additional_col_7,additional_col_8,additional_col_9,additional_col_10
10570,high,planning_area,1146,0.9612760855135183,0.9615590733502895,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10571,high,planning_area,1146,0.9601157188501103,0.9615868785387052,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
10572,high,planning_area,1146,0.9597493507207254,0.9614992022217713,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
10573,high,planning_area,1146,0.9580185315113786,0.9591853575545273,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
10574,high,planning_area,1146,0.9613198664283156,0.9621888417845859,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10575,high,planning_area,1146,0.9613222223480357,0.9618772425590928,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10576,high,planning_area,1146,0.9612035974533396,0.9621087618912727,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
10577,high,planning_area,1146,0.9612954625492046,0.9625831026283205,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
10578,high,planning_area,1146,0.9578855772245674,0.9588371141928451,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
10579,high,planning_area,1146,0.9613085685883971,0.9625579777314965,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10580,high,planning_area,1146,0.9613026481341079,0.9623679417199943,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10581,high,planning_area,1146,0.961111516753939,0.9618371946504635,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
10582,high,planning_area,1146,0.9626778908206562,0.9623899655335787,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,,,,,
10583,high,planning_area,1146,0.9637807670950186,0.9635146878631199,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,,,,,
10584,high,planning_area,1146,0.9634841694717059,0.9616347493446482,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,,,,,
10585,high,planning_area,1146,0.9663987622583037,0.9653318838732403,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,,,,,
10586,high,planning_area,1146,0.9628179463841563,0.9618204649643927,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,cutoff_point,,,,,
10587,high,planning_area,1146,0.9626928178496266,0.961981688270837,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,affiliation,,,,,
10588,high,planning_area,1146,0.963712699831825,0.9639936315547052,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,,,,,
10589,high,planning_area,1146,0.9634884867273512,0.9622468220899951,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,,,,,
10590,high,planning_area,1146,0.96609239293977,0.9658392162753698,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,,,,,
10591,high,planning_area,1146,0.9620058301573516,0.9625976723896686,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,cutoff_point,,,,,
10592,high,planning_area,1146,0.9619752589820459,0.9625081059243845,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,affiliation,,,,,
10593,high,planning_area,1146,0.9640847821295238,0.9631605453069497,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,,,,,
10594,high,planning_area,1146,0.9661911568699852,0.9658036769928865,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,,,,,
10595,high,planning_area,1146,0.9636781562803113,0.9636884858745995,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,cutoff_point,,,,,
10596,high,planning_area,1146,0.963574506723598,0.9635659637122688,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,affiliation,,,,,
10597,high,planning_area,1146,0.9665731666535411,0.9652718650504407,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10598,high,planning_area,1146,0.9632706282898407,0.9625441737021623,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,cutoff_point,,,,,
10599,high,planning_area,1146,0.9633624881355969,0.9618525308508008,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,affiliation,,,,,
10600,high,planning_area,1146,0.9662565502159521,0.9649265581344738,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,sec_sch_nearest_dist,cutoff_point,,,,,
10601,high,planning_area,1146,0.9659380812192622,0.9652586868677827,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,sec_sch_nearest_dist,affiliation,,,,,
10602,high,planning_area,1146,0.9619526388978188,0.9629063572476559,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,cutoff_point,affiliation,,,,,
10603,high,planning_area,1146,0.9634290902388404,0.9645818428654809,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,,,,,
10604,high,planning_area,1146,0.9636395594642261,0.9618328070012003,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,,,,,
10605,high,planning_area,1146,0.9654615587074937,0.9659952266615902,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,,,,,
10606,high,planning_area,1146,0.9622049461966767,0.9634388749589837,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,cutoff_point,,,,,
10607,high,planning_area,1146,0.9622700947509957,0.9628623861026767,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,affiliation,,,,,
10608,high,planning_area,1146,0.9641364295168965,0.9628690861801653,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,,,,,
10609,high,planning_area,1146,0.965469098675059,0.9659967122545604,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,,,,,
10610,high,planning_area,1146,0.9634709800875925,0.9643269914755059,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,cutoff_point,,,,,
10611,high,planning_area,1146,0.9633440095583988,0.9644447967475315,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,affiliation,,,,,
10612,high,planning_area,1146,0.966300263496733,0.9649408613169463,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10613,high,planning_area,1146,0.9635427442107329,0.9621007005142159,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,,,,,
10614,high,planning_area,1146,0.9635875192514667,0.962225824388291,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,affiliation,,,,,
10615,high,planning_area,1146,0.965734879472084,0.9653122582028092,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,,,,,
10616,high,planning_area,1146,0.9655304813794917,0.9653925925159191,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,sec_sch_nearest_dist,affiliation,,,,,
10617,high,planning_area,1146,0.9623330714573212,0.9630202354155507,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,cutoff_point,affiliation,,,,,
10618,high,planning_area,1146,0.9641018973573622,0.9631288451746162,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,
10619,high,planning_area,1146,0.9656875954382448,0.9660013400463007,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,
10620,high,planning_area,1146,0.9635310525656025,0.9641190210939574,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,cutoff_point,,,,,
10621,high,planning_area,1146,0.9635192187033732,0.9640765829289757,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,mrt_interchange,affiliation,,,,,
10622,high,planning_area,1146,0.9664057334855947,0.9649019000292215,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10623,high,planning_area,1146,0.9635111118919186,0.9616702878789908,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,
10624,high,planning_area,1146,0.9634569894711942,0.9615627264778097,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,pri_sch_affiliation,affiliation,,,,,
10625,high,planning_area,1146,0.9659308460810127,0.9654330357257124,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10626,high,planning_area,1146,0.9660166593846663,0.9650657826417276,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,
10627,high,planning_area,1146,0.9617138914568713,0.9623783116467568,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,bus_interchange,cutoff_point,affiliation,,,,,
10628,high,planning_area,1146,0.966326486258457,0.965086695620059,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10629,high,planning_area,1146,0.9642430714696721,0.963063510726887,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,
10630,high,planning_area,1146,0.96412906134749,0.9632429486913079,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,affiliation,,,,,
10631,high,planning_area,1146,0.965823459552555,0.9655132877862832,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10632,high,planning_area,1146,0.9657669882079106,0.9651644206397866,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,
10633,high,planning_area,1146,0.963560360224685,0.9642770495033411,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,mrt_interchange,cutoff_point,affiliation,,,,,
10634,high,planning_area,1146,0.9669364675799662,0.9649546502617563,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,
10635,high,planning_area,1146,0.9669247330622324,0.9646194818607713,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,
10636,high,planning_area,1146,0.9634759789891459,0.9616782283776044,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,pri_sch_affiliation,cutoff_point,affiliation,,,,,
10637,high,planning_area,1146,0.965934795217605,0.965627653440659,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10638,high,planning_area,1146,0.9639197123504785,0.9636046621394497,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,,,,,
10639,high,planning_area,1146,0.9634268104822586,0.9618785956201625,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,,,,,
10640,high,planning_area,1146,0.9661972866864308,0.965740360432295,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,,,,,
10641,high,planning_area,1146,0.9627183388338788,0.962592203715344,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,cutoff_point,,,,,
10642,high,planning_area,1146,0.9627913243115052,0.9621541874739878,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,affiliation,,,,,
10643,high,planning_area,1146,0.9640910146883794,0.962961701780329,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,,,,,
10644,high,planning_area,1146,0.96636727250153,0.9656776188376421,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,,,,,
10645,high,planning_area,1146,0.963893730493529,0.9638473440786904,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,,,,,
10646,high,planning_area,1146,0.9638700916564319,0.9632857677924334,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,affiliation,,,,,
10647,high,planning_area,1146,0.9665883724513985,0.964839686978188,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10648,high,planning_area,1146,0.96353693804407,0.9614604067143648,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,,,,,
10649,high,planning_area,1146,0.9635633250816792,0.9612962326947295,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,affiliation,,,,,
10650,high,planning_area,1146,0.9664952621755872,0.965327077262411,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,,,,,
10651,high,planning_area,1146,0.966158080200269,0.9655833749464833,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,affiliation,,,,,
10652,high,planning_area,1146,0.962759701755973,0.9625340511057565,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,Hawker_Within_500m,cutoff_point,affiliation,,,,,
10653,high,planning_area,1146,0.9640645320128886,0.9629785884578529,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,
10654,high,planning_area,1146,0.9664147564769597,0.9661354435043122,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,
10655,high,planning_area,1146,0.9637656121946675,0.9637162719120411,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,,,,,
10656,high,planning_area,1146,0.9636945395408039,0.9638007319642596,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,affiliation,,,,,
10657,high,planning_area,1146,0.9666270098326334,0.9647219755262479,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10658,high,planning_area,1146,0.9633276369443664,0.9612104753447824,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,
10659,high,planning_area,1146,0.9633092146375001,0.9618155555960582,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,affiliation,,,,,
10660,high,planning_area,1146,0.966381499972101,0.9657629742927628,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10661,high,planning_area,1146,0.9665803895417486,0.9654987606233238,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,
10662,high,planning_area,1146,0.9618133838989743,0.9616264984391703,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,bus_interchange,cutoff_point,affiliation,,,,,
10663,high,planning_area,1146,0.9667068546610195,0.964931905591186,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10664,high,planning_area,1146,0.9642232494291059,0.9626336025592513,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,
10665,high,planning_area,1146,0.9641725428337738,0.9628480243039047,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,affiliation,,,,,
10666,high,planning_area,1146,0.9664984553404645,0.9655794754287043,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10667,high,planning_area,1146,0.966308207557994,0.9651565702008662,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,
10668,high,planning_area,1146,0.963845010328257,0.9632774978290514,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,mrt_interchange,cutoff_point,affiliation,,,,,
10669,high,planning_area,1146,0.9670078693445013,0.9649317266244376,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,
10670,high,planning_area,1146,0.9668261788184505,0.964279710481981,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,
10671,high,planning_area,1146,0.963250142091893,0.9605725164737615,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,pri_sch_affiliation,cutoff_point,affiliation,,,,,
10672,high,planning_area,1146,0.9665496717827312,0.9656003258925285,Tranc_Year,Mall_Nearest_Distance,Hawker_Nearest_Distance,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10673,high,planning_area,1146,0.9638609748453619,0.962751717036675,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,
10674,high,planning_area,1146,0.9656539827118826,0.9657908571661208,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,
10675,high,planning_area,1146,0.9635165574685577,0.9637633169422969,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,,,,,
10676,high,planning_area,1146,0.9634409587580189,0.9640326410223434,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,affiliation,,,,,
10677,high,planning_area,1146,0.9663975671934658,0.9644163437926282,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10678,high,planning_area,1146,0.9634877862034328,0.9610708576733986,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,
10679,high,planning_area,1146,0.9634998718941217,0.9616147957263133,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,affiliation,,,,,
10680,high,planning_area,1146,0.9659506451651692,0.9659340725180328,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10681,high,planning_area,1146,0.9661718476412631,0.9657832535814674,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,
10682,high,planning_area,1146,0.9622058065475266,0.9628312777148619,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,bus_interchange,cutoff_point,affiliation,,,,,
10683,high,planning_area,1146,0.9664134195590399,0.9651825349269707,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10684,high,planning_area,1146,0.9639316509948841,0.9624441367880842,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,
10685,high,planning_area,1146,0.9641586411052082,0.9630034707064646,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,affiliation,,,,,
10686,high,planning_area,1146,0.965920130811784,0.9654616499765634,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10687,high,planning_area,1146,0.9658119315325303,0.9652840129106888,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,
10688,high,planning_area,1146,0.9634972318085273,0.9634224060769644,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,affiliation,,,,,
10689,high,planning_area,1146,0.9667906977527766,0.9650884981312247,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,
10690,high,planning_area,1146,0.9668492417166412,0.9641276899202268,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,
10691,high,planning_area,1146,0.9636918045594492,0.9611436665918597,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,affiliation,,,,,
10692,high,planning_area,1146,0.9661460557992118,0.9653642722736872,Tranc_Year,Mall_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10693,high,planning_area,1146,0.9663154388850346,0.9657096037422768,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
10694,high,planning_area,1146,0.9640191767982538,0.9629804634644049,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,
10695,high,planning_area,1146,0.9641370402564514,0.9624405144976593,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,,,
10696,high,planning_area,1146,0.9662767358954021,0.9657082422319583,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,
10697,high,planning_area,1146,0.9660335092861724,0.9659381274701295,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,
10698,high,planning_area,1146,0.9634154001016768,0.9634629751140275,Tranc_Year,Mall_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,,,
10699,high,planning_area,1146,0.966820027941801,0.9651533400221628,Tranc_Year,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,
10700,high,planning_area,1146,0.9667924415137527,0.9647382138699142,Tranc_Year,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,
10701,high,planning_area,1146,0.9632225800888997,0.9611438614983263,Tranc_Year,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,
10702,high,planning_area,1146,0.9660352643853998,0.9651293447178078,Tranc_Year,Mall_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10703,high,planning_area,1146,0.9669212174521662,0.9646756424146635,Tranc_Year,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,
10704,high,planning_area,1146,0.9666996247277343,0.9647464371192377,Tranc_Year,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,
10705,high,planning_area,1146,0.9640196595765006,0.9628919974463126,Tranc_Year,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,
10706,high,planning_area,1146,0.966221013811925,0.9657948095155311,Tranc_Year,Mall_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10707,high,planning_area,1146,0.9669372752625028,0.9646514864962786,Tranc_Year,Mall_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,
10708,high,planning_area,1146,0.9629567512988734,0.9633084454095368,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,,,,,
10709,high,planning_area,1146,0.9636787073948568,0.9615636225800802,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,,,,,
10710,high,planning_area,1146,0.9647556041101858,0.965363342159197,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,,,,,
10711,high,planning_area,1146,0.9622718539857089,0.9631628177937602,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,cutoff_point,,,,,
10712,high,planning_area,1146,0.962368332630101,0.9626028103051917,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,affiliation,,,,,
10713,high,planning_area,1146,0.9639833298485744,0.9630422416567739,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,,,,,
10714,high,planning_area,1146,0.9632059330398474,0.9635645831525479,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,,,,,
10715,high,planning_area,1146,0.962226650908189,0.9636185087036345,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,,,,,
10716,high,planning_area,1146,0.9622570515884846,0.9631727993817222,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,affiliation,,,,,
10717,high,planning_area,1146,0.965861280324733,0.96425180126261,Tranc_Year,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
