,year,month,day,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
479,1981,4,24,0.0,—,—,—,—,—,—,—,—
480,1981,4,25,0.0,—,—,—,—,—,—,—,—
481,1981,4,26,0.0,—,—,—,—,—,—,—,—
482,1981,4,27,0.0,—,—,—,—,—,—,—,—
483,1981,4,28,0.7,—,—,—,—,—,—,—,—
484,1981,4,29,0.0,—,—,—,—,—,—,—,—
485,1981,4,30,1.3,—,—,—,—,—,—,—,—
486,1981,5,1,0.4,—,—,—,—,—,—,—,—
487,1981,5,2,0.0,—,—,—,—,—,—,—,—
488,1981,5,3,0.0,—,—,—,—,—,—,—,—
489,1981,5,4,11.5,—,—,—,—,—,—,—,—
490,1981,5,5,0.0,—,—,—,—,—,—,—,—
491,1981,5,6,0.0,—,—,—,—,—,—,—,—
492,1981,5,7,2.2,—,—,—,—,—,—,—,—
493,1981,5,8,0.0,—,—,—,—,—,—,—,—
494,1981,5,9,0.0,—,—,—,—,—,—,—,—
495,1981,5,10,0.7,—,—,—,—,—,—,—,—
496,1981,5,11,0.0,—,—,—,—,—,—,—,—
497,1981,5,12,0.0,—,—,—,—,—,—,—,—
498,1981,5,13,0.0,—,—,—,—,—,—,—,—
499,1981,5,14,0.0,—,—,—,—,—,—,—,—
500,1981,5,15,0.0,—,—,—,—,—,—,—,—
501,1981,5,16,0.0,—,—,—,—,—,—,—,—
502,1981,5,17,0.0,—,—,—,—,—,—,—,—
503,1981,5,18,5.2,—,—,—,—,—,—,—,—
504,1981,5,19,0.9,—,—,—,—,—,—,—,—
505,1981,5,20,4.7,—,—,—,—,—,—,—,—
506,1981,5,21,0.0,—,—,—,—,—,—,—,—
507,1981,5,22,23.1,—,—,—,—,—,—,—,—
508,1981,5,23,4.7,—,—,—,—,—,—,—,—
509,1981,5,24,4.2,—,—,—,—,—,—,—,—
510,1981,5,25,0.5,—,—,—,—,—,—,—,—
511,1981,5,26,1.7,—,—,—,—,—,—,—,—
512,1981,5,27,0.0,—,—,—,—,—,—,—,—
513,1981,5,28,0.7,—,—,—,—,—,—,—,—
514,1981,5,29,8.0,—,—,—,—,—,—,—,—
515,1981,5,30,0.0,—,—,—,—,—,—,—,—
516,1981,5,31,0.0,—,—,—,—,—,—,—,—
517,1981,6,1,0.0,—,—,—,—,—,—,—,—
518,1981,6,2,0.0,—,—,—,—,—,—,—,—
519,1981,6,3,0.0,—,—,—,—,—,—,—,—
520,1981,6,4,0.0,—,—,—,—,—,—,—,—
521,1981,6,5,0.0,—,—,—,—,—,—,—,—
522,1981,6,6,0.0,—,—,—,—,—,—,—,—
523,1981,6,7,0.0,—,—,—,—,—,—,—,—
524,1981,6,8,0.0,—,—,—,—,—,—,—,—
525,1981,6,9,0.0,—,—,—,—,—,—,—,—
526,1981,6,10,0.0,—,—,—,—,—,—,—,—
527,1981,6,11,0.0,—,—,—,—,—,—,—,—
528,1981,6,12,1.8,—,—,—,—,—,—,—,—
529,1981,6,13,0.0,—,—,—,—,—,—,—,—
530,1981,6,14,1.0,—,—,—,—,—,—,—,—
531,1981,6,15,0.0,—,—,—,—,—,—,—,—
532,1981,6,16,0.0,—,—,—,—,—,—,—,—
533,1981,6,17,0.1,—,—,—,—,—,—,—,—
534,1981,6,18,0.0,—,—,—,—,—,—,—,—
535,1981,6,19,0.0,—,—,—,—,—,—,—,—
536,1981,6,20,0.0,—,—,—,—,—,—,—,—
537,1981,6,21,0.0,—,—,—,—,—,—,—,—
538,1981,6,22,0.8,—,—,—,—,—,—,—,—
539,1981,6,23,0.0,—,—,—,—,—,—,—,—
540,1981,6,24,0.0,—,—,—,—,—,—,—,—
541,1981,6,25,0.0,—,—,—,—,—,—,—,—
542,1981,6,26,0.0,—,—,—,—,—,—,—,—
543,1981,6,27,0.0,—,—,—,—,—,—,—,—
544,1981,6,28,0.0,—,—,—,—,—,—,—,—
545,1981,6,29,6.4,—,—,—,—,—,—,—,—
546,1981,6,30,0.5,—,—,—,—,—,—,—,—
547,1981,7,1,0.0,—,—,—,—,—,—,—,—
548,1981,7,2,0.0,—,—,—,—,—,—,—,—
549,1981,7,3,0.0,—,—,—,—,—,—,—,—
550,1981,7,4,3.1,—,—,—,—,—,—,—,—
551,1981,7,5,0.3,—,—,—,—,—,—,—,—
552,1981,7,6,0.0,—,—,—,—,—,—,—,—
553,1981,7,7,12.0,—,—,—,—,—,—,—,—
554,1981,7,8,0.0,—,—,—,—,—,—,—,—
555,1981,7,9,3.3,—,—,—,—,—,—,—,—
556,1981,7,10,1.8,—,—,—,—,—,—,—,—
557,1981,7,11,1.0,—,—,—,—,—,—,—,—
558,1981,7,12,1.4,—,—,—,—,—,—,—,—
559,1981,7,13,0.0,—,—,—,—,—,—,—,—
560,1981,7,14,0.7,—,—,—,—,—,—,—,—
561,1981,7,15,14.2,—,—,—,—,—,—,—,—
562,1981,7,16,0.0,—,—,—,—,—,—,—,—
563,1981,7,17,26.9,—,—,—,—,—,—,—,—
564,1981,7,18,30.6,—,—,—,—,—,—,—,—
565,1981,7,19,21.9,—,—,—,—,—,—,—,—
566,1981,7,20,0.0,—,—,—,—,—,—,—,—
567,1981,7,21,8.7,—,—,—,—,—,—,—,—
568,1981,7,22,3.9,—,—,—,—,—,—,—,—
569,1981,7,23,13.7,—,—,—,—,—,—,—,—
570,1981,7,24,0.0,—,—,—,—,—,—,—,—
571,1981,7,25,7.3,—,—,—,—,—,—,—,—
572,1981,7,26,0.0,—,—,—,—,—,—,—,—
573,1981,7,27,0.0,—,—,—,—,—,—,—,—
574,1981,7,28,0.0,—,—,—,—,—,—,—,—
575,1981,7,29,0.0,—,—,—,—,—,—,—,—
576,1981,7,30,3.5,—,—,—,—,—,—,—,—
577,1981,7,31,0.0,—,—,—,—,—,—,—,—
578,1981,8,1,0.0,—,—,—,—,—,—,—,—
579,1981,8,2,11.0,—,—,—,—,—,—,—,—
580,1981,8,3,0.0,—,—,—,—,—,—,—,—
581,1981,8,4,0.0,—,—,—,—,—,—,—,—
582,1981,8,5,0.0,—,—,—,—,—,—,—,—
583,1981,8,6,0.0,—,—,—,—,—,—,—,—
584,1981,8,7,0.0,—,—,—,—,—,—,—,—
585,1981,8,8,0.0,—,—,—,—,—,—,—,—
586,1981,8,9,0.0,—,—,—,—,—,—,—,—
587,1981,8,10,0.0,—,—,—,—,—,—,—,—
588,1981,8,11,0.0,—,—,—,—,—,—,—,—
589,1981,8,12,0.0,—,—,—,—,—,—,—,—
590,1981,8,13,0.0,—,—,—,—,—,—,—,—
591,1981,8,14,0.0,—,—,—,—,—,—,—,—
592,1981,8,15,0.0,—,—,—,—,—,—,—,—
593,1981,8,16,0.0,—,—,—,—,—,—,—,—
594,1981,8,17,6.0,—,—,—,—,—,—,—,—
595,1981,8,18,1.7,—,—,—,—,—,—,—,—
596,1981,8,19,0.0,—,—,—,—,—,—,—,—
597,1981,8,20,0.1,—,—,—,—,—,—,—,—
598,1981,8,21,0.0,—,—,—,—,—,—,—,—
599,1981,8,22,0.1,—,—,—,—,—,—,—,—
600,1981,8,23,0.0,—,—,—,—,—,—,—,—
601,1981,8,24,0.1,—,—,—,—,—,—,—,—
602,1981,8,25,0.0,—,—,—,—,—,—,—,—
603,1981,8,26,0.0,—,—,—,—,—,—,—,—
604,1981,8,27,23.7,—,—,—,—,—,—,—,—
605,1981,8,28,0.0,—,—,—,—,—,—,—,—
606,1981,8,29,0.0,—,—,—,—,—,—,—,—
607,1981,8,30,0.0,—,—,—,—,—,—,—,—
608,1981,8,31,0.0,—,—,—,—,—,—,—,—
609,1981,9,1,0.0,—,—,—,—,—,—,—,—
610,1981,9,2,1.1,—,—,—,—,—,—,—,—
611,1981,9,3,13.7,—,—,—,—,—,—,—,—
612,1981,9,4,0.0,—,—,—,—,—,—,—,—
613,1981,9,5,0.0,—,—,—,—,—,—,—,—
614,1981,9,6,0.0,—,—,—,—,—,—,—,—
615,1981,9,7,36.0,—,—,—,—,—,—,—,—
616,1981,9,8,0.3,—,—,—,—,—,—,—,—
617,1981,9,9,0.0,—,—,—,—,—,—,—,—
618,1981,9,10,3.9,—,—,—,—,—,—,—,—
619,1981,9,11,0.0,—,—,—,—,—,—,—,—
620,1981,9,12,0.0,—,—,—,—,—,—,—,—
621,1981,9,13,7.5,—,—,—,—,—,—,—,—
622,1981,9,14,3.7,—,—,—,—,—,—,—,—
623,1981,9,15,0.0,—,—,—,—,—,—,—,—
624,1981,9,16,7.2,—,—,—,—,—,—,—,—
625,1981,9,17,0.0,—,—,—,—,—,—,—,—
626,1981,9,18,0.0,—,—,—,—,—,—,—,—
627,1981,9,19,5.4,—,—,—,—,—,—,—,—
628,1981,9,20,0.0,—,—,—,—,—,—,—,—
629,1981,9,21,0.2,—,—,—,—,—,—,—,—
630,1981,9,22,0.0,—,—,—,—,—,—,—,—
631,1981,9,23,0.0,—,—,—,—,—,—,—,—
632,1981,9,24,3.3,—,—,—,—,—,—,—,—
633,1981,9,25,0.0,—,—,—,—,—,—,—,—
634,1981,9,26,18.0,—,—,—,—,—,—,—,—
635,1981,9,27,0.0,—,—,—,—,—,—,—,—
636,1981,9,28,2.4,—,—,—,—,—,—,—,—
637,1981,9,29,1.8,—,—,—,—,—,—,—,—
638,1981,9,30,2.5,—,—,—,—,—,—,—,—
639,1981,10,1,0.0,—,—,—,—,—,—,—,—
640,1981,10,2,0.0,—,—,—,—,—,—,—,—
641,1981,10,3,0.0,—,—,—,—,—,—,—,—
642,1981,10,4,4.6,—,—,—,—,—,—,—,—
643,1981,10,5,0.0,—,—,—,—,—,—,—,—
644,1981,10,6,9.0,—,—,—,—,—,—,—,—
645,1981,10,7,0.0,—,—,—,—,—,—,—,—
646,1981,10,8,0.0,—,—,—,—,—,—,—,—
647,1981,10,9,0.0,—,—,—,—,—,—,—,—
648,1981,10,10,0.0,—,—,—,—,—,—,—,—
649,1981,10,11,0.0,—,—,—,—,—,—,—,—
650,1981,10,12,4.1,—,—,—,—,—,—,—,—
651,1981,10,13,0.0,—,—,—,—,—,—,—,—
652,1981,10,14,1.0,—,—,—,—,—,—,—,—
653,1981,10,15,0.0,—,—,—,—,—,—,—,—
654,1981,10,16,0.0,—,—,—,—,—,—,—,—
655,1981,10,17,1.1,—,—,—,—,—,—,—,—
656,1981,10,18,0.0,—,—,—,—,—,—,—,—
657,1981,10,19,3.3,—,—,—,—,—,—,—,—
658,1981,10,20,0.0,—,—,—,—,—,—,—,—
659,1981,10,21,0.0,—,—,—,—,—,—,—,—
660,1981,10,22,0.4,—,—,—,—,—,—,—,—
661,1981,10,23,3.5,—,—,—,—,—,—,—,—
662,1981,10,24,0.0,—,—,—,—,—,—,—,—
663,1981,10,25,5.2,—,—,—,—,—,—,—,—
664,1981,10,26,8.6,—,—,—,—,—,—,—,—
665,1981,10,27,18.4,—,—,—,—,—,—,—,—
666,1981,10,28,2.2,—,—,—,—,—,—,—,—
667,1981,10,29,2.1,—,—,—,—,—,—,—,—
668,1981,10,30,0.6,—,—,—,—,—,—,—,—
669,1981,10,31,4.2,—,—,—,—,—,—,—,—
670,1981,11,1,0.0,—,—,—,—,—,—,—,—
671,1981,11,2,0.0,—,—,—,—,—,—,—,—
672,1981,11,3,0.1,—,—,—,—,—,—,—,—
673,1981,11,4,0.0,—,—,—,—,—,—,—,—
674,1981,11,5,1.0,—,—,—,—,—,—,—,—
675,1981,11,6,16.0,—,—,—,—,—,—,—,—
676,1981,11,7,0.0,—,—,—,—,—,—,—,—
677,1981,11,8,0.0,—,—,—,—,—,—,—,—
678,1981,11,9,0.0,—,—,—,—,—,—,—,—
679,1981,11,10,3.6,—,—,—,—,—,—,—,—
680,1981,11,11,9.6,—,—,—,—,—,—,—,—
681,1981,11,12,0.5,—,—,—,—,—,—,—,—
682,1981,11,13,0.0,—,—,—,—,—,—,—,—
683,1981,11,14,0.0,—,—,—,—,—,—,—,—
684,1981,11,15,0.1,—,—,—,—,—,—,—,—
685,1981,11,16,0.0,—,—,—,—,—,—,—,—
686,1981,11,17,14.7,—,—,—,—,—,—,—,—
687,1981,11,18,0.0,—,—,—,—,—,—,—,—
688,1981,11,19,8.8,—,—,—,—,—,—,—,—
689,1981,11,20,1.0,—,—,—,—,—,—,—,—
690,1981,11,21,0.9,—,—,—,—,—,—,—,—
691,1981,11,22,0.0,—,—,—,—,—,—,—,—
692,1981,11,23,0.0,—,—,—,—,—,—,—,—
693,1981,11,24,6.1,—,—,—,—,—,—,—,—
694,1981,11,25,0.0,—,—,—,—,—,—,—,—
695,1981,11,26,0.7,—,—,—,—,—,—,—,—
696,1981,11,27,0.0,—,—,—,—,—,—,—,—
697,1981,11,28,2.1,—,—,—,—,—,—,—,—
698,1981,11,29,1.6,—,—,—,—,—,—,—,—
699,1981,11,30,0.0,—,—,—,—,—,—,—,—
700,1981,12,1,18.3,—,—,—,—,—,—,—,—
701,1981,12,2,7.2,—,—,—,—,—,—,—,—
702,1981,12,3,0.0,—,—,—,—,—,—,—,—
703,1981,12,4,50.9,—,—,—,—,—,—,—,—
704,1981,12,5,5.7,—,—,—,—,—,—,—,—
705,1981,12,6,0.0,—,—,—,—,—,—,—,—
706,1981,12,7,3.7,—,—,—,—,—,—,—,—
707,1981,12,8,6.3,—,—,—,—,—,—,—,—
708,1981,12,9,0.0,—,—,—,—,—,—,—,—
709,1981,12,10,37.0,—,—,—,—,—,—,—,—
710,1981,12,11,4.4,—,—,—,—,—,—,—,—
711,1981,12,12,13.0,—,—,—,—,—,—,—,—
712,1981,12,13,14.8,—,—,—,—,—,—,—,—
713,1981,12,14,2.5,—,—,—,—,—,—,—,—
714,1981,12,15,56.9,—,—,—,—,—,—,—,—
715,1981,12,16,71.5,—,—,—,—,—,—,—,—
716,1981,12,17,34.0,—,—,—,—,—,—,—,—
717,1981,12,18,31.8,—,—,—,—,—,—,—,—
718,1981,12,19,11.4,—,—,—,—,—,—,—,—
719,1981,12,20,5.3,—,—,—,—,—,—,—,—
720,1981,12,21,0.0,—,—,—,—,—,—,—,—
721,1981,12,22,0.0,—,—,—,—,—,—,—,—
722,1981,12,23,0.0,—,—,—,—,—,—,—,—
723,1981,12,24,0.0,—,—,—,—,—,—,—,—
724,1981,12,25,0.0,—,—,—,—,—,—,—,—
725,1981,12,26,0.0,—,—,—,—,—,—,—,—
726,1981,12,27,0.0,—,—,—,—,—,—,—,—
727,1981,12,28,0.0,—,—,—,—,—,—,—,—
728,1981,12,29,0.0,—,—,—,—,—,—,—,—
729,1981,12,30,0.0,—,—,—,—,—,—,—,—
730,1981,12,31,12.7,—,—,—,—,—,—,—,—
731,1982,1,1,22.7,—,—,—,25.3,29.4,23.0,—,—
732,1982,1,2,31.4,—,—,—,24.7,26.2,23.5,—,—
733,1982,1,3,0.3,—,—,—,25.7,27.2,24.0,—,—
734,1982,1,4,0.0,—,—,—,26.3,29.8,24.1,—,—
735,1982,1,5,3.1,—,—,—,25.8,28.8,23.5,—,—
736,1982,1,6,36.5,—,—,—,23.7,24.9,21.9,—,—
737,1982,1,7,1.5,—,—,—,23.7,25.2,22.4,—,—
738,1982,1,8,7.0,—,—,—,24.4,27.6,22.8,—,—
739,1982,1,9,0.0,—,—,—,25.4,28.3,23.5,—,—
740,1982,1,10,0.0,—,—,—,25.6,29.3,23.2,—,—
741,1982,1,11,0.3,—,—,—,25.9,29.7,23.8,—,—
742,1982,1,12,0.0,—,—,—,25.9,29.2,23.4,—,—
743,1982,1,13,0.0,—,—,—,26.2,30.7,23.1,—,—
744,1982,1,14,0.0,—,—,—,25.9,30.3,23.1,—,—
745,1982,1,15,0.0,—,—,—,26.1,29.8,23.9,—,—
746,1982,1,16,0.0,—,—,—,26.1,29.6,23.3,—,—
747,1982,1,17,0.0,—,—,—,26.1,30.2,23.3,—,—
748,1982,1,18,0.0,—,—,—,26.0,30.1,23.3,—,—
749,1982,1,19,0.0,—,—,—,26.2,31.7,22.5,—,—
750,1982,1,20,0.0,—,—,—,26.7,31.7,23.6,—,—
751,1982,1,21,0.0,—,—,—,26.5,30.9,23.0,—,—
752,1982,1,22,0.0,—,—,—,26.4,31.2,22.6,—,—
753,1982,1,23,0.0,—,—,—,26.8,31.0,24.0,—,—
754,1982,1,24,0.0,—,—,—,26.7,31.2,23.8,—,—
755,1982,1,25,0.0,—,—,—,26.7,31.2,24.2,—,—
756,1982,1,26,0.0,—,—,—,26.6,31.2,23.3,—,—
757,1982,1,27,0.0,—,—,—,26.4,31.4,23.0,—,—
758,1982,1,28,0.0,—,—,—,26.7,31.9,23.5,—,—
759,1982,1,29,0.0,—,—,—,27.0,31.7,23.5,—,—
760,1982,1,30,2.1,—,—,—,26.9,31.5,23.8,—,—
761,1982,1,31,2.2,—,—,—,25.8,30.1,23.0,—,—
762,1982,2,1,0.6,—,—,—,26.6,30.6,24.4,—,—
763,1982,2,2,0.0,—,—,—,26.8,30.7,24.3,—,—
764,1982,2,3,0.0,—,—,—,27.0,32.1,23.9,—,—
765,1982,2,4,0.0,—,—,—,27.0,32.2,23.5,—,—
766,1982,2,5,0.0,—,—,—,26.2,30.0,23.4,—,—
767,1982,2,6,0.0,—,—,—,26.5,32.0,23.0,—,—
768,1982,2,7,0.0,—,—,—,27.2,32.6,24.7,—,—
769,1982,2,8,0.0,—,—,—,27.3,32.7,24.4,—,—
770,1982,2,9,0.0,—,—,—,27.5,32.0,24.9,—,—
771,1982,2,10,0.0,—,—,—,27.2,32.6,23.7,—,—
772,1982,2,11,0.0,—,—,—,27.1,32.3,23.5,—,—
773,1982,2,12,0.0,—,—,—,27.2,32.9,23.5,—,—
774,1982,2,13,9.4,—,—,—,26.4,31.8,22.6,—,—
775,1982,2,14,0.0,—,—,—,27.4,32.4,24.2,—,—
776,1982,2,15,0.0,—,—,—,26.9,31.2,24.0,—,—
777,1982,2,16,0.0,—,—,—,26.8,32.3,23.5,—,—
778,1982,2,17,0.0,—,—,—,27.0,31.8,23.2,—,—
779,1982,2,18,0.0,—,—,—,27.5,32.5,23.9,—,—
780,1982,2,19,0.0,—,—,—,27.6,33.5,24.3,—,—
781,1982,2,20,0.0,—,—,—,27.7,33.3,24.0,—,—
782,1982,2,21,4.0,—,—,—,26.9,31.7,24.6,—,—
783,1982,2,22,6.8,—,—,—,26.6,32.7,23.7,—,—
784,1982,2,23,0.1,—,—,—,26.7,32.6,23.3,—,—
785,1982,2,24,6.9,—,—,—,27.2,33.3,24.5,—,—
786,1982,2,25,0.0,—,—,—,27.5,32.2,24.4,—,—
787,1982,2,26,0.0,—,—,—,27.4,32.7,23.0,—,—
788,1982,2,27,0.0,—,—,—,27.8,33.2,23.6,—,—
789,1982,2,28,0.0,—,—,—,28.3,34.3,24.4,—,—
790,1982,3,1,25.5,—,—,—,27.0,34.3,23.0,—,—
791,1982,3,2,0.0,—,—,—,27.7,32.1,25.5,—,—
792,1982,3,3,0.0,—,—,—,27.7,32.3,25.0,—,—
793,1982,3,4,0.0,—,—,—,27.7,32.1,24.9,—,—
794,1982,3,5,0.7,—,—,—,27.7,32.0,25.1,—,—
795,1982,3,6,13.4,—,—,—,25.7,27.3,22.3,—,—
796,1982,3,7,0.0,—,—,—,27.7,31.5,25.3,—,—
797,1982,3,8,0.0,—,—,—,26.8,30.5,24.5,—,—
798,1982,3,9,1.9,—,—,—,27.0,32.3,24.6,—,—
799,1982,3,10,0.0,—,—,—,27.1,31.0,24.3,—,—
800,1982,3,11,2.2,—,—,—,27.7,31.9,25.5,—,—
801,1982,3,12,0.0,—,—,—,27.2,32.4,23.6,—,—
802,1982,3,13,0.0,—,—,—,27.4,33.0,23.5,—,—
803,1982,3,14,1.6,—,—,—,27.3,32.0,24.2,—,—
804,1982,3,15,0.0,—,—,—,28.2,33.2,25.5,—,—
805,1982,3,16,0.0,—,—,—,28.3,33.7,25.2,—,—
806,1982,3,17,61.7,—,—,—,26.2,30.9,22.9,—,—
807,1982,3,18,0.6,—,—,—,26.4,31.4,24.0,—,—
808,1982,3,19,0.8,—,—,—,26.7,31.0,24.9,—,—
809,1982,3,20,0.1,—,—,—,27.2,32.2,23.7,—,—
810,1982,3,21,0.0,—,—,—,27.0,29.2,24.3,—,—
811,1982,3,22,0.0,—,—,—,27.4,32.3,24.8,—,—
812,1982,3,23,0.0,—,—,—,27.2,32.0,24.5,—,—
813,1982,3,24,0.0,—,—,—,28.0,32.1,24.9,—,—
814,1982,3,25,35.9,—,—,—,27.7,33.9,22.8,—,—
815,1982,3,26,16.4,—,—,—,26.5,31.7,23.8,—,—
816,1982,3,27,0.0,—,—,—,27.1,30.3,24.9,—,—
817,1982,3,28,0.0,—,—,—,27.2,30.5,24.5,—,—
818,1982,3,29,0.0,—,—,—,26.0,29.8,24.4,—,—
819,1982,3,30,0.0,—,—,—,27.3,32.5,23.7,—,—
820,1982,3,31,0.0,—,—,—,27.1,31.0,24.2,—,—
821,1982,4,1,0.0,—,—,—,28.2,32.3,25.2,—,—
822,1982,4,2,0.0,—,—,—,28.0,31.9,25.7,—,—
823,1982,4,3,0.3,—,—,—,26.8,33.2,24.8,—,—
824,1982,4,4,0.0,—,—,—,26.7,30.7,23.9,—,—
825,1982,4,5,45.1,—,—,—,25.6,31.4,22.2,—,—
826,1982,4,6,0.0,—,—,—,26.9,31.0,23.6,—,—
827,1982,4,7,0.0,—,—,—,26.7,31.9,24.6,—,—
828,1982,4,8,22.4,—,—,—,26.7,32.2,23.4,—,—
829,1982,4,9,0.0,—,—,—,26.7,30.6,24.2,—,—
830,1982,4,10,0.0,—,—,—,27.9,32.0,24.7,—,—
831,1982,4,11,1.1,—,—,—,27.6,31.9,25.0,—,—
832,1982,4,12,0.0,—,—,—,27.9,32.4,24.5,—,—
833,1982,4,13,0.0,—,—,—,28.3,32.6,25.2,—,—
834,1982,4,14,7.8,—,—,—,26.3,30.7,24.0,—,—
835,1982,4,15,0.0,—,—,—,26.4,32.0,23.8,—,—
836,1982,4,16,0.0,—,—,—,26.6,29.0,24.3,—,—
837,1982,4,17,5.1,—,—,—,25.4,27.4,23.1,—,—
838,1982,4,18,0.0,—,—,—,27.0,31.5,23.2,—,—
839,1982,4,19,0.0,—,—,—,28.1,31.8,25.1,—,—
840,1982,4,20,1.0,—,—,—,27.6,31.7,25.3,—,—
841,1982,4,21,0.0,—,—,—,27.9,32.0,25.0,—,—
842,1982,4,22,0.0,—,—,—,27.0,32.0,24.6,—,—
843,1982,4,23,0.2,—,—,—,26.7,32.0,24.5,—,—
844,1982,4,24,10.4,—,—,—,27.0,32.4,24.6,—,—
845,1982,4,25,11.9,—,—,—,26.3,29.5,24.3,—,—
846,1982,4,26,34.4,—,—,—,26.8,32.8,24.0,—,—
847,1982,4,27,1.4,—,—,—,26.8,31.6,24.1,—,—
848,1982,4,28,12.2,—,—,—,26.5,32.1,24.3,—,—
849,1982,4,29,0.0,—,—,—,26.4,30.5,24.4,—,—
850,1982,4,30,3.7,—,—,—,27.1,30.0,23.5,—,—
851,1982,5,1,12.0,—,—,—,26.1,28.9,23.7,—,—
852,1982,5,2,0.0,—,—,—,27.9,31.9,24.5,—,—
853,1982,5,3,0.0,—,—,—,28.9,32.6,26.1,—,—
854,1982,5,4,0.0,—,—,—,28.5,32.2,25.7,—,—
855,1982,5,5,1.5,—,—,—,28.8,31.9,26.1,—,—
856,1982,5,6,0.0,—,—,—,27.7,31.3,25.6,—,—
857,1982,5,7,0.0,—,—,—,27.9,32.1,24.6,—,—
858,1982,5,8,0.0,—,—,—,27.7,31.4,24.4,—,—
859,1982,5,9,0.0,—,—,—,28.1,32.1,25.5,—,—
860,1982,5,10,0.0,—,—,—,28.4,32.7,25.1,—,—
861,1982,5,11,0.0,—,—,—,27.9,31.8,25.5,—,—
862,1982,5,12,14.3,—,—,—,28.8,32.9,25.3,—,—
863,1982,5,13,0.5,—,—,—,27.8,31.7,24.0,—,—
864,1982,5,14,33.0,—,—,—,27.0,29.8,25.0,—,—
865,1982,5,15,3.6,—,—,—,27.1,30.6,23.7,—,—
866,1982,5,16,0.6,—,—,—,27.5,32.0,25.6,—,—
867,1982,5,17,0.0,—,—,—,27.9,31.2,25.4,—,—
868,1982,5,18,0.0,—,—,—,28.2,32.3,25.3,—,—
869,1982,5,19,0.0,—,—,—,27.9,30.7,26.1,—,—
870,1982,5,20,0.0,—,—,—,27.8,31.7,24.7,—,—
871,1982,5,21,0.0,—,—,—,28.1,32.2,25.0,—,—
872,1982,5,22,0.0,—,—,—,28.4,31.5,25.5,—,—
873,1982,5,23,0.1,—,—,—,28.4,31.9,26.0,—,—
874,1982,5,24,0.0,—,—,—,29.3,32.8,26.7,—,—
875,1982,5,25,0.0,—,—,—,28.4,32.7,25.3,—,—
876,1982,5,26,1.9,—,—,—,27.7,32.8,25.8,—,—
877,1982,5,27,0.0,—,—,—,27.9,30.7,25.4,—,—
878,1982,5,28,0.0,—,—,—,27.8,32.3,25.8,—,—
879,1982,5,29,31.5,—,—,—,28.1,31.8,25.2,—,—
880,1982,5,30,0.0,—,—,—,27.0,28.9,23.8,—,—
881,1982,5,31,3.2,—,—,—,28.0,32.6,25.6,—,—
882,1982,6,1,5.4,—,—,—,27.2,29.3,24.0,—,—
883,1982,6,2,0.0,—,—,—,28.1,32.2,25.5,—,—
884,1982,6,3,0.6,—,—,—,28.4,32.8,26.0,—,—
885,1982,6,4,0.8,—,—,—,26.9,30.1,25.6,—,—
886,1982,6,5,1.0,—,—,—,27.1,31.0,25.2,—,—
887,1982,6,6,0.0,—,—,—,28.4,32.5,25.0,—,—
888,1982,6,7,0.0,—,—,—,29.5,32.7,27.1,—,—
